,ecg
1606912204.8922,149.0
1606912204.8942,149.0
1606912204.8962,142.0
1606912204.8983,132.0
1606912204.9002,120.0
1606912204.9023,96.0
1606912204.9043,65.0
1606912204.9062,41.0
1606912204.9083,28.0
1606912204.9103,14.0
1606912204.9123,0.0
1606912204.9142,-4.0
1606912204.9163,-4.0
1606912204.9183,-4.0
1606912204.9203,-4.0
1606912204.9222,-4.0
1606912204.9243,-4.0
1606912204.9263,0.0
1606912204.9282,7.0
1606912204.9303,9.0
1606912204.9323,12.0
1606912205.3585,14.0
1606912205.3593,14.0
1606912205.3609,14.0
1606912205.3629,24.0
1606912205.3649,31.0
1606912205.3669,26.0
1606912205.3689,28.0
1606912205.3708,36.0
1606912205.3728,31.0
1606912205.3748,21.0
1606912205.3768,21.0
1606912205.3788,28.0
1606912205.3808,28.0
1606912205.3828,28.0
1606912205.3848,36.0
1606912205.3868,38.0
1606912205.3888,38.0
1606912205.3908,38.0
1606912205.3928,36.0
1606912205.3949,38.0
1606912205.3968,43.0
1606912205.3988,43.0
1606912205.4008,43.0
1606912205.4028,45.0
1606912205.4048,45.0
1606912205.4067,43.0
1606912205.4089,45.0
1606912205.4108,50.0
1606912205.4128,50.0
1606912205.4148,48.0
1606912205.4168,50.0
1606912205.4188,48.0
1606912205.4208,41.0
1606912205.4228,43.0
1606912205.4248,60.0
1606912205.4268,69.0
1606912205.4288,74.0
1606912205.4308,84.0
1606912205.4328,98.0
1606912205.4348,91.0
1606912205.4368,67.0
1606912205.4388,53.0
1606912205.4408,60.0
1606912205.4428,69.0
1606912205.4448,65.0
1606912205.4468,62.0
1606912205.4488,67.0
1606912205.4508,69.0
1606912205.4528,65.0
1606912205.4548,65.0
1606912205.4568,53.0
1606912205.4588,12.0
1606912205.4608,9.0
